Function,Min Sampling Rate (%),Max Sampling Rate (%),Average Sampling Rate (%)
trans_has_updated_trans_table,0.09,0.12,0.10800000000000001
CRYPTO_free,0.09,0.12,0.10799999999999998
Item::cleanup,0.1,0.11,0.10600000000000001
vfprintf,0.1,0.11,0.10600000000000001
Session_consistency_gtids_ctx::notify_after_response_packet,0.08,0.12,0.10600000000000001
THD::update_slow_query_status,0.09,0.12,0.10600000000000001
row_mysql_store_col_in_innobase_format,0.09,0.12,0.10600000000000001
get_new_handler,0.1,0.13,0.10600000000000001
Query_arena::free_items,0.08,0.13,0.10600000000000001
ib_srv_wkr-2,0.1,0.11,0.10400000000000001
ib_io_wr-4,0.1,0.11,0.10400000000000001
ib_srv_purge,0.1,0.11,0.10400000000000001
ib_io_wr-1,0.1,0.11,0.10400000000000001
memcpy_fromiovecend,0.09,0.11,0.10400000000000001
remove_eq_conds,0.08,0.12,0.10400000000000001
Security_context::is_access_restricted_on_db,0.07,0.12,0.10400000000000001
ib_srv_wkr-1,0.09,0.11,0.10400000000000001
page_copy_rec_list_end_no_locks,0.09,0.12,0.10399999999999998
temptable::Handler::Handler,0.09,0.13,0.10200000000000001
row_prebuilt_t::skip_concurrency_ticket,0.08,0.12,0.10200000000000001
substitute_gc,0.08,0.12,0.10200000000000001
ib_io_wr-3,0.1,0.11,0.10200000000000001
Item_sum_num::fix_fields,0.09,0.12,0.10200000000000001
PT_insert_values_list::contextualize,0.09,0.12,0.10200000000000001
ib_io_wr-2,0.1,0.11,0.10200000000000001
Item::real_item,0.08,0.11,0.10200000000000001
__wake_up,0.09,0.11,0.10200000000000001
Item_int::Item_int,0.08,0.12,0.10200000000000001
check_table_name,0.09,0.12,0.10200000000000001
make_join_readinfo,0.08,0.12,0.1
pfs_set_thread_info_vc,0.08,0.12,0.1
Cost_model_server::init,0.08,0.13,0.1
Table_columns_view<std::function<bool,0.09,0.13,0.1
ext4_da_write_end,0.09,0.11,0.098
futex_requeue,0.06,0.12,0.098
sched_getcpu,0.08,0.11,0.098
setup_range_optimizer_param,0.07,0.11,0.098
buf_page_init_for_read,0.08,0.11,0.098
Table_cache::release_table,0.08,0.11,0.09600000000000002
MYSQL_BIN_LOG::flush_cache_to_file,0.08,0.11,0.09600000000000002
IO_CACHE_ostream::flush,0.08,0.11,0.09600000000000002
__pollwait,0.08,0.11,0.096
__virt_addr_valid,0.08,0.11,0.096
pfs_refine_statement_vc,0.08,0.11,0.096
__vsnprintf_chk,0.09,0.1,0.096
__ext4_journal_get_write_access,0.07,0.11,0.096
__wake_up_bit,0.07,0.11,0.096
CollectTables,0.08,0.12,0.09400000000000001
Query_tables_list::reset_query_tables_list,0.07,0.11,0.09400000000000001
jbd2_journal_get_write_access,0.07,0.11,0.09400000000000001
TABLE::init_tmp_table,0.08,0.11,0.094
strmake,0.06,0.12,0.094
QEP_TAB::access_path,0.05,0.12,0.094
MYSQL_BIN_LOG::fetch_and_process_flush_stage_queue,0.08,0.12,0.094
ha_flush_logs,0.08,0.12,0.094
Diagnostics_area::reset_diagnostics_area,0.07,0.11,0.094
wake_up_q,0.06,0.11,0.094
AggregateIterator::Init,0.08,0.11,0.094
log_write_up_to,0.08,0.11,0.09200000000000001
start_this_handle,0.08,0.1,0.09200000000000001
sys_write,0.07,0.1,0.09200000000000001
trx_undo_set_state_at_finish,0.07,0.11,0.092
time_normalizer::bucket_index,0.08,0.1,0.092
try_to_wake_up,0.06,0.11,0.092
Thd_mem_cnt::alloc_cnt,0.07,0.12,0.092
grab_cache_page_write_begin,0.07,0.12,0.092
trx_undo_set_state_at_prepare,0.07,0.1,0.092
Field::optimize_range,0.08,0.1,0.09000000000000001
Batch_segment::write,0.07,0.11,0.09000000000000001
os_file_write_retry,0.07,0.11,0.09000000000000001
cleanup_items,0.07,0.1,0.09000000000000001
fill_record_n_invoke_before_triggers,0.08,0.1,0.09
Item_func::walk,0.07,0.12,0.09
Item_func::itemize,0.05,0.12,0.09
Field::new_key_field,0.08,0.11,0.09
OPENSSL_cleanse,0.07,0.11,0.09
launch_hook_trans_begin,0.08,0.11,0.09
rec_copy_prefix_to_buf,0.08,0.1,0.09
submit_bio,0.08,0.1,0.09
my_strtoll10,0.07,0.11,0.09
THD::convert_string,0.07,0.11,0.08800000000000001
select_estimate_accuracy,0.08,0.1,0.088
Query_block::add_joined_table,0.08,0.1,0.088
vio_write,0.07,0.1,0.088
operator new@plt,0.07,0.11,0.088
Query_logger::general_log_write,0.06,0.12,0.088
PROFILING::start_new_query,0.07,0.12,0.088
Field_long::type,0.06,0.12,0.088
locksys::Global_shared_latch_guard::Global_shared_latch_guard,0.07,0.1,0.088
generic_make_request,0.08,0.1,0.08600000000000001
Item_field::Item_field,0.07,0.11,0.08600000000000001
EVP_DigestInit_ex,0.07,0.1,0.08600000000000001
Item_equal::resolve_type,0.07,0.11,0.086
invoke_post_parse_rewrite_plugins,0.06,0.1,0.086
ext4_bio_write_page,0.07,0.11,0.086
MEM_ROOT::Alloc,0.08,0.1,0.086
Item::check_cols,0.07,0.1,0.084
Field_long::result_type,0.06,0.1,0.084
pvclock_clocksource_read,0.07,0.1,0.084
kmem_cache_alloc_node,0.06,0.1,0.084
rec_get_nth_field_offs,0.06,0.11,0.084
mpage_process_page_bufs,0.07,0.1,0.084
Item_field::make_field,0.08,0.1,0.084
is_indexed_agg_distinct,0.07,0.1,0.08399999999999999
Eq_creator::create_scalar_predicate,0.08,0.09,0.08399999999999999
pfs_start_table_lock_wait_v1,0.07,0.09,0.08399999999999999
store_key::store_key,0.07,0.1,0.082
ib_srv_wkr-3,0.08,0.09,0.082
my_hash_sort_mb_bin,0.05,0.1,0.082
innobase_register_trx,0.07,0.09,0.082
Item_field::cleanup,0.07,0.09,0.082
THD::Query_plan::set_query_plan,0.07,0.09,0.08
handler::rebind_psi,0.07,0.09,0.08
blk_finish_plug,0.06,0.1,0.08
rec_get_nth_field,0.06,0.1,0.08
pfs_end_table_io_wait_v1,0.06,0.1,0.08
kfree_skbmem,0.05,0.1,0.08
TABLE::clear_column_bitmaps,0.07,0.09,0.07999999999999999
kmem_cache_free,0.05,0.09,0.078
ext4_io_submit,0.07,0.08,0.078
memcpy@plt,0.07,0.09,0.078
fill_record,0.06,0.09,0.078
trx_purge,0.07,0.08,0.078
__lll_unlock_wake_private,0.06,0.1,0.078
mtr_t::start,0.06,0.1,0.078
comparable_in_index,0.07,0.08,0.07600000000000001
TABLE::mark_column_used,0.06,0.09,0.076
mtr_t::release_block_at_savepoint,0.06,0.09,0.076
MYSQL_BIN_LOG::flush_and_set_pending_rows_event,0.06,0.09,0.076
blk_mq_flush_plug_list,0.06,0.09,0.076
Item_equal::update_used_tables,0.07,0.08,0.076
Item_equal::functype,0.06,0.09,0.076
flush_end_io,0.06,0.1,0.076
mysql_unlock_tables,0.06,0.1,0.076
__vsprintf_chk,0.06,0.09,0.076
Double_write::check_block,0.06,0.09,0.076
Double_write::prepare,0.06,0.09,0.076
blk_flush_plug_list,0.06,0.1,0.07400000000000001
String::mem_realloc,0.06,0.1,0.07400000000000001
__ext4_get_inode_loc,0.06,0.09,0.074
Item_field::result_type,0.05,0.09,0.074
__wait_on_bit,0.06,0.09,0.074
page_simple_validate_new,0.06,0.09,0.074
io_schedule_timeout,0.05,0.1,0.074
__pthread_disable_asynccancel,0.06,0.09,0.074
vio_timeout,0.06,0.09,0.074
cmp_item::new_comparator,0.06,0.09,0.074
ext4_get_inode_loc,0.06,0.09,0.074
blk_mq_sched_insert_requests,0.06,0.09,0.07200000000000001
temptable::Table::indexes_create,0.06,0.09,0.07200000000000001
Log_event::write,0.05,0.08,0.07200000000000001
__kmalloc_reserve.isra.32,0.06,0.08,0.07200000000000001
dd::Dictionary_impl::instance,0.04,0.09,0.07200000000000001
mem_heap_create_block,0.05,0.09,0.07200000000000001
pfs_end_table_lock_wait_v1,0.06,0.09,0.072
SHA256_Init,0.05,0.1,0.072
binlog_cache_data::finalize,0.05,0.09,0.072
filemap_fdatawait_range,0.06,0.09,0.072
FIPS_selftest_failed,0.07,0.07,0.07
JOIN::alloc_qep,0.05,0.08,0.07
__filemap_fdatawait_range,0.06,0.08,0.07
Field_str::make_send_field,0.06,0.08,0.07
Query_block::set_context,0.06,0.08,0.07
trace_quick_description,0.06,0.08,0.07
EVP_MD_CTX_create,0.05,0.09,0.07
generic_write_end,0.06,0.08,0.07
log_slow_statement,0.06,0.08,0.07
actual_key_parts,0.06,0.09,0.07
bit_wait_io,0.06,0.09,0.06999999999999999
vio_is_blocking,0.06,0.08,0.068
[libaio.so.1.0.1],0.06,0.07,0.068
mysql_audit_table_access_notify,0.05,0.08,0.068
mtr_t::~mtr_t,0.06,0.08,0.068
Item_ident::itemize,0.05,0.08,0.068
ha_innobase::reset_template,0.05,0.08,0.068
destroy_metadata_lock,0.06,0.09,0.068
blk_mq_run_hw_queue,0.05,0.08,0.068
Item::compile,0.06,0.08,0.068
ksize,0.06,0.09,0.068
THD::binlog_flush_pending_rows_event,0.06,0.08,0.068
kfree,0.05,0.08,0.068
PFS_memory_safe_stat::count_free,0.05,0.1,0.068
param_type_uses_non_param_inner,0.06,0.08,0.068
ha_innobase::index_flags,0.06,0.08,0.068
handler::table_scan_cost,0.06,0.07,0.066
temptable::Hash_unique::Hash_unique,0.06,0.08,0.066
io_schedule,0.05,0.08,0.066
Linear_comp_creator::create,0.05,0.08,0.066
Item_int::result_type,0.06,0.08,0.066
check_column_grant_in_table_ref,0.05,0.08,0.066
IO_CACHE_binlog_cache_storage::length,0.06,0.08,0.066
_raw_qspin_lock,0.06,0.07,0.066
__vdso_getcpu,0.05,0.09,0.066
Item_equal::Item_equal,0.05,0.08,0.066
Item_ident::walk,0.05,0.07,0.066
THD::set_query,0.06,0.07,0.066
Security_context::filter_access,0.06,0.08,0.066
open_temporary_table,0.06,0.07,0.066
Server_options::reset,0.04,0.09,0.06599999999999999
vio_io_wait,0.05,0.08,0.064
PTI_simple_ident_ident::~PTI_simple_ident_ident,0.06,0.07,0.064
Item_func::used_tables,0.06,0.07,0.064
substitute_for_best_equal_field,0.05,0.08,0.064
lock_rec_insert_check_and_lock,0.05,0.08,0.064
Query_block::destroy,0.05,0.08,0.064
__strstr_sse42,0.05,0.08,0.064
"std::_Hashtable<std::string, std::string, Malloc_allocator<std::string>, std::__detail::_Identity, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::~_Hashtable",0.04,0.09,0.06399999999999999
String::append,0.04,0.08,0.06200000000000001
get_best_group_min_max,0.05,0.07,0.062
setup_order,0.04,0.08,0.062
TrxInInnoDB::exit,0.05,0.07,0.062
JOIN::alloc_indirection_slices,0.04,0.07,0.062
schedule_timeout,0.05,0.08,0.062
Query_log_event::write,0.05,0.08,0.062
pack_row,0.06,0.07,0.062
skb_release_data,0.05,0.08,0.062
__lll_unlock_wake,0.05,0.07,0.062
mem_root_deque<Table_ref*>::add_block_front,0.05,0.07,0.062
Buf_fetch<Buf_fetch_other>::single_page,0.05,0.07,0.062
fput,0.05,0.08,0.062
Item_result_field::cleanup,0.04,0.07,0.06000000000000001
Field_str::repertoire,0.03,0.08,0.06000000000000001
thd_increment_bytes_received,0.05,0.07,0.06000000000000001
bitmap_init,0.05,0.07,0.06
thd_increment_bytes_sent,0.06,0.06,0.06
__find_get_page,0.04,0.07,0.06
handler::ha_statistic_increment,0.05,0.08,0.06
__ceil_sse41,0.05,0.07,0.06
net_store_length,0.05,0.07,0.06
wait_on_page_bit,0.05,0.08,0.06
MDL_ticket_store::remove,0.05,0.07,0.06
Cost_model_table::init,0.05,0.07,0.06
free_io_cache,0.05,0.07,0.06
LEX::copy_db_to,0.05,0.07,0.06
String::mem_realloc_exp,0.05,0.08,0.06
__blk_mq_run_hw_queue,0.04,0.07,0.05800000000000001
__blk_mq_delay_run_hw_queue,0.04,0.07,0.05800000000000001
blk_mq_make_request,0.04,0.07,0.05800000000000001
mem_root_deque<Item*>::add_block_back,0.04,0.08,0.05800000000000001
THD::push_internal_handler,0.04,0.08,0.05800000000000001
commit_owned_gtids,0.04,0.07,0.05800000000000001
blk_mq_sched_dispatch_requests,0.04,0.07,0.05800000000000001
Opt_trace_start::Opt_trace_start,0.03,0.08,0.057999999999999996
THD::is_ddl_gtid_compatible,0.05,0.07,0.057999999999999996
THD::binlog_prepare_pending_rows_event<Write_rows_log_event>,0.04,0.07,0.057999999999999996
Item_func_between::resolve_type,0.05,0.08,0.057999999999999996
sys_io_getevents,0.05,0.06,0.057999999999999996
temptable::Handler::delete_table,0.05,0.07,0.057999999999999996
buf_read_page_background,0.04,0.07,0.057999999999999996
IO_CACHE_binlog_cache_storage::write,0.05,0.06,0.057999999999999996
Parse_context::finalize_query_expression,0.04,0.07,0.057999999999999996
JOIN::set_plan_state,0.04,0.07,0.05600000000000001
net_field_length,0.04,0.07,0.05600000000000001
blk_mq_do_dispatch_sched,0.04,0.07,0.05600000000000001
murmur3_32,0.04,0.07,0.05600000000000001
add_pke,0.04,0.07,0.05600000000000001
thd_connection_alive,0.04,0.07,0.05600000000000001
SplitConditions,0.05,0.07,0.05600000000000001
Optimize_table_order::Optimize_table_order,0.04,0.06,0.05600000000000001
Cost_model_constants::get_se_cost_constants,0.05,0.07,0.05600000000000001
thd_mem_cnt_alloc,0.05,0.06,0.055999999999999994
__slab_free,0.05,0.06,0.055999999999999994
futex_wake,0.05,0.06,0.054000000000000006
add_wait_queue,0.04,0.07,0.054000000000000006
Query_result_send::send_data,0.04,0.07,0.054000000000000006
fput_many,0.04,0.06,0.054000000000000006
TABLE::cleanup_partial_update,0.05,0.07,0.054000000000000006
lex_end,0.04,0.07,0.054000000000000006
MYSQL_BIN_LOG::is_current_stmt_binlog_enabled_and_caches_empty,0.04,0.07,0.054000000000000006
hardware::crc32_using_pclmul,0.04,0.06,0.054000000000000006
__kmalloc_node_track_caller,0.05,0.06,0.054000000000000006
Query_block::query_block,0.04,0.06,0.054000000000000006
JOIN::create_access_paths_for_zero_rows,0.05,0.06,0.054000000000000006
Cost_model_table::page_read_cost,0.03,0.08,0.05399999999999999
gettimeofday@plt,0.04,0.08,0.05399999999999999
rec_convert_dtuple_to_rec,0.05,0.06,0.052000000000000005
do_get_write_access,0.04,0.06,0.052000000000000005
PFS_session_all_memory_stat::count_controlled_alloc,0.04,0.07,0.052000000000000005
MDL_ticket_store::front,0.04,0.06,0.052000000000000005
COPY_INFO::get_function_default_columns,0.04,0.06,0.052000000000000005
Item_int::type,0.03,0.07,0.052000000000000005
ext4_map_blocks,0.04,0.07,0.052000000000000005
sha256_block_data_order,0.04,0.06,0.052000000000000005
Item_int::save_in_field_inner,0.04,0.06,0.052000000000000005
check_readonly,0.04,0.06,0.052000000000000005
QEP_shared_owner::qs_cleanup,0.04,0.07,0.052000000000000005
jbd2_complete_transaction,0.03,0.07,0.052000000000000005
Transaction_ctx::register_ha,0.04,0.06,0.052000000000000005
Commit_order_manager::get_rollback_status,0.04,0.06,0.052000000000000005
page_copy_rec_list_start,0.04,0.07,0.052000000000000005
count_field_types,0.04,0.06,0.05199999999999999
THD::binlog_get_pending_rows_event,0.04,0.06,0.05
jbd2_log_wait_commit,0.03,0.06,0.05
Parse_context::Parse_context,0.04,0.07,0.05
mysql_rewrite_query,0.04,0.06,0.05
TABLE::bind_value_generators_to_fields,0.04,0.06,0.05
std::_Hash_bytes,0.04,0.06,0.05
cs::util::ReplicatedColumnsView::ReplicatedColumnsView,0.04,0.06,0.05
trans_register_ha,0.04,0.06,0.05
Protocol_classic::store_string,0.04,0.07,0.05
Diagnostics_area::reset_condition_info,0.04,0.06,0.05
Field_long::store,0.04,0.06,0.05
optimize_secondary_engine,0.04,0.06,0.05
ha_innobase::index_end,0.04,0.06,0.05
"NewIterator<AggregateIterator, std::unique_ptr<RowIterator, Destroy_only<RowIterator> >, JOIN*&, pack_rows::TableCollection, bool const&>",0.04,0.06,0.05
EVP_sha256,0.02,0.07,0.05
Query_block::record_join_nest_info,0.04,0.06,0.04800000000000001
build_bitmap_for_nested_joins,0.04,0.06,0.048
lock_tablespace_names,0.03,0.06,0.048
SHA_EVP256,0.04,0.06,0.048
IO_CACHE_ostream::write,0.03,0.06,0.048
Commit_stage_manager::enroll_for,0.04,0.06,0.048
OPENSSL_init_library,0.04,0.06,0.048
Sort_param::make_sortkey,0.03,0.07,0.048
JOIN::alloc_func_list,0.04,0.06,0.048
propagate_nullability,0.03,0.07,0.048
Item_func::update_used_tables,0.03,0.06,0.048
Item_equal::~Item_equal,0.04,0.06,0.048
ext4_ext_map_blocks,0.03,0.06,0.048
JOIN::remove_const,0.04,0.06,0.048
operator delete@plt,0.03,0.06,0.048
handler::ha_table_share_psi,0.03,0.06,0.048
ACL_internal_schema_registry::lookup,0.04,0.05,0.048
block_write_end,0.04,0.05,0.046000000000000006
Field::eq,0.04,0.06,0.046000000000000006
lob::undo_vers_t::reset,0.03,0.06,0.046
test_clear_page_writeback,0.04,0.05,0.046
read_lock_type_for_table,0.03,0.06,0.046
Write_rows_log_event::Write_rows_log_event,0.03,0.06,0.046
Item::walk,0.04,0.06,0.046
TABLE::update_const_key_parts,0.03,0.06,0.046
find_memory_class,0.03,0.06,0.046
engine_table_select,0.03,0.07,0.046
ext4_mark_iloc_dirty,0.04,0.07,0.046
Query_block::check_only_full_group_by,0.04,0.06,0.046
thd_get_ha_data,0.03,0.06,0.046
buf_is_block_in_instance,0.03,0.06,0.046
__errno_location,0.03,0.06,0.046
gtid_pre_statement_post_implicit_commit_checks,0.02,0.06,0.046
log_buffer_write,0.04,0.06,0.046
read_events,0.04,0.05,0.046
PTI_simple_ident_nospvar_ident::itemize,0.04,0.06,0.046
PT_delete::add_table,0.04,0.06,0.046
__block_write_begin,0.04,0.06,0.046
PROFILING::status_change,0.03,0.06,0.044000000000000004
JOIN::attach_access_path_for_update_or_delete,0.04,0.05,0.044000000000000004
Filesort::using_addon_fields,0.03,0.06,0.044000000000000004
Sort_param::decide_addon_fields,0.04,0.06,0.044000000000000004
lock_on_statement_end,0.04,0.06,0.044000000000000004
non-virtual thunk to Xid_log_event::write,0.04,0.05,0.044000000000000004
Rows_log_event::Rows_log_event,0.03,0.06,0.044000000000000004
__block_commit_write.isra.21,0.04,0.06,0.044000000000000004
log_slow_applicable,0.04,0.05,0.044000000000000004
THD::send_result_set_row,0.04,0.05,0.044000000000000004
mlog_open_and_write_index,0.03,0.05,0.044000000000000004
Transaction_state_tracker::clear_trx_state,0.03,0.06,0.044
Field::new_field,0.03,0.06,0.044
__find_get_block,0.03,0.06,0.044
ZeroRowsIterator::Init,0.03,0.06,0.044
find_temporary_table,0.03,0.05,0.044
TABLE::set_keyread,0.04,0.05,0.044
Open_table_context::Open_table_context,0.03,0.06,0.044
smp_apic_timer_interrupt,0.04,0.05,0.044
apic_timer_interrupt,0.04,0.05,0.044
Table_map_log_event::init_charset_field,0.04,0.05,0.044
__pthread_enable_asynccancel,0.03,0.07,0.044
get_buf_LRU_old_threshold,0.04,0.05,0.044
Field_string::store,0.03,0.05,0.042
fn_format,0.03,0.06,0.042
resourcegroups::Resource_group_mgr::switch_resource_group_if_needed,0.03,0.05,0.042
mpage_map_and_submit_buffers,0.03,0.05,0.042
Item_bool_func2::cleanup,0.04,0.05,0.042
ha_innobase::table_flags,0.03,0.05,0.042
sp_head::destroy,0.03,0.05,0.042
Field::char_length,0.02,0.06,0.042
thr_multi_lock,0.04,0.05,0.042
cmp_item_int::~cmp_item_int,0.02,0.07,0.042
temptable::Table::~Table,0.03,0.06,0.042
que_thr_move_to_run_state_for_mysql,0.04,0.05,0.042
XID_STATE::check_xa_idle_or_prepared,0.03,0.05,0.042
hint_key_state,0.03,0.05,0.042
__test_set_page_writeback,0.04,0.05,0.042
Item_bool_func2::convert_constant_arg,0.03,0.06,0.042
blk_mq_dispatch_rq_list,0.02,0.06,0.042
handler::ha_extra,0.03,0.05,0.042
Item::not_null_tables,0.02,0.06,0.041999999999999996
handler::read_cost,0.03,0.06,0.041999999999999996
filesort_free_buffers,0.03,0.05,0.041999999999999996
Query_result_send::send_eof,0.03,0.06,0.041999999999999996
pfs_set_thread_command_vc,0.03,0.06,0.041999999999999996
gtid_pre_statement_checks,0.03,0.06,0.041999999999999996
PT_order::contextualize,0.03,0.05,0.04
THD::is_current_stmt_binlog_log_replica_updates_disabled,0.03,0.05,0.04
__block_write_begin_int,0.03,0.05,0.04
btr_cur_latch_leaves,0.04,0.04,0.04
temptable::Table::insert,0.04,0.04,0.04
PT_query_expression::contextualize_order_and_limit,0.02,0.05,0.04
Item_func_eq::~Item_func_eq,0.03,0.05,0.04
Field_string::type,0.03,0.05,0.04
Field_num::repertoire,0.03,0.05,0.04
row_update_prebuilt_trx,0.03,0.05,0.04
is_null_on_empty_table,0.03,0.05,0.04
PTI_where::~PTI_where,0.03,0.05,0.04
"std::unique_ptr<RowIterator, Destroy_only<RowIterator> >::~unique_ptr",0.04,0.04,0.04
trx_set_rw_mode,0.03,0.05,0.04
Arg_comparator::can_compare_as_dates,0.03,0.05,0.04
btr_page_reorganize_low,0.04,0.04,0.04
__libc_enable_asynccancel,0.03,0.05,0.04
Arg_comparator::set_compare_func,0.03,0.05,0.04
ibuf_merge_or_delete_for_page,0.03,0.05,0.04
__getblk,0.03,0.06,0.04
TABLE_SHARE::get_table_ref_version,0.03,0.05,0.04
wake_up_bit,0.03,0.05,0.04
ssl_wrapper_service::dummy_function_to_ensure_we_are_linked_into_the_server,0.03,0.05,0.04
strmake_root,0.03,0.05,0.04
trx_assign_read_view,0.03,0.06,0.039999999999999994
Sel_arg_range_sequence::stack_push_range,0.03,0.06,0.039999999999999994
__alloc_pages_nodemask,0.03,0.05,0.039999999999999994
rw_lock_x_lock_func,0.03,0.04,0.038000000000000006
Item_int::~Item_int,0.03,0.04,0.038000000000000006
fsp_is_system_temporary,0.03,0.05,0.038000000000000006
dd::get_dictionary,0.03,0.04,0.038000000000000006
unlock_buffer,0.03,0.05,0.038000000000000006
Item::cols,0.03,0.04,0.038000000000000006
TABLE_SHARE::usable_indexes,0.02,0.05,0.038000000000000006
Item::check_well_formed_result,0.03,0.04,0.038000000000000006
Item_func_between::Item_func_between,0.03,0.04,0.038000000000000006
radix_tree_lookup_slot,0.03,0.05,0.038
xid_t::get_my_xid,0.03,0.05,0.038
row_sel_field_store_in_mysql_format_func,0.03,0.06,0.038
JOIN::cleanup_item_list,0.03,0.05,0.038
find_order_in_list,0.02,0.05,0.038
JOIN::extract_const_tables,0.02,0.05,0.038
ib_log_files_g,0.03,0.04,0.038
check_field_is_const,0.02,0.05,0.038
Restrictions::db,0.02,0.05,0.038
EVP_MD_CTX_cleanup,0.02,0.05,0.038
Session_tracker::store,0.03,0.04,0.038
rec_get_converted_size_comp,0.02,0.05,0.038
kmem_cache_alloc,0.02,0.05,0.038
PT_item_list::PT_item_list,0.03,0.04,0.038
TABLE::reset,0.03,0.04,0.038
MDL_context::acquire_locks,0.03,0.04,0.038
futex_wait_setup,0.03,0.04,0.038
Field_str::charset,0.03,0.05,0.038
Field_long::clone,0.02,0.05,0.038
Buf_fetch_other::get,0.03,0.05,0.038
Item_bool_func2::apply_is_true,0.03,0.05,0.038
virtio_queue_rq,0.02,0.05,0.038
handler::table_in_memory_estimate,0.03,0.05,0.036000000000000004
row_search_index_entry,0.03,0.04,0.036000000000000004
Table_ref::process_index_hints,0.01,0.05,0.036000000000000004
mem_heap_block_free,0.03,0.04,0.036000000000000004
trx_assign_rseg_durable,0.03,0.05,0.036000000000000004
handler::ha_thd,0.03,0.04,0.036000000000000004
set_timespec,0.03,0.04,0.036000000000000004
hint_table_state,0.03,0.05,0.036000000000000004
security_socket_sendmsg,0.02,0.05,0.036000000000000004
evaluate_during_optimization,0.02,0.04,0.036000000000000004
lock_rec_convert_impl_to_expl,0.03,0.04,0.036000000000000004
Field::make_send_field,0.03,0.04,0.036000000000000004
handler::ha_open,0.02,0.04,0.036000000000000004
ha_innobase::index_init,0.02,0.05,0.036000000000000004
dd::Dictionary_impl::is_dd_table_access_allowed,0.03,0.04,0.036000000000000004
mark_buffer_dirty,0.03,0.04,0.036000000000000004
dtuple_set_n_fields,0.03,0.05,0.036
MDL_ticket::has_stronger_or_equal_type,0.03,0.05,0.036
rules_table_service::dummy_function_to_ensure_we_are_linked_into_the_server,0.03,0.05,0.036
IteratorsAreNeeded,0.02,0.05,0.036
Group_check::check_query,0.03,0.05,0.036
stmt_causes_implicit_commit,0.03,0.04,0.036
vio_socket_timeout,0.02,0.05,0.036
SHA256_Final,0.01,0.04,0.034
__ext4_journal_stop,0.03,0.04,0.034
NewSortAccessPath,0.02,0.05,0.034
mtr_t::Command::release_resources,0.03,0.04,0.034
resourcegroups::Resource_group_mgr::instance,0.02,0.04,0.034
alloc_pages_current,0.02,0.05,0.034
temptable::Hash_unique::insert,0.03,0.04,0.034
PT_order_list::contextualize,0.03,0.04,0.034
end_bio_bh_io_sync,0.02,0.04,0.034
is_acl_table_in_non_LTM,0.02,0.05,0.034
trace_do_page_fault,0.03,0.04,0.034
do_async_page_fault,0.03,0.04,0.034
Item_func_eq::functype,0.02,0.04,0.034
async_page_fault,0.03,0.04,0.034
pfs_set_statement_text_vc,0.03,0.04,0.034
btr_pcur_t::restore_position,0.03,0.04,0.034
Item_bool_func::is_bool_func,0.03,0.04,0.034
mem_root_deque<Query_term*>::add_block_back,0.03,0.04,0.034
Field::set_notnull,0.02,0.04,0.034
Thd_mem_cnt::free_cnt,0.03,0.04,0.034
Functional_index_error_handler::~Functional_index_error_handler,0.03,0.04,0.034
Item::cache_const_expr_analyzer,0.02,0.06,0.034
free_blob_buffers_and_reset,0.03,0.04,0.034
__do_page_fault,0.03,0.04,0.034
Query_result::start_execution,0.02,0.04,0.033999999999999996
MDL_request::init_with_source,0.02,0.05,0.033999999999999996
pfs_end_stage_v1,0.02,0.05,0.032
log_files_governor,0.03,0.04,0.032
heap_trim,0.02,0.05,0.032
BlockReporter::is_corrupted,0.03,0.04,0.032
LEX::release_plugins,0.02,0.05,0.032
handler::compare_key,0.02,0.05,0.032
open_tmp_table,0.02,0.04,0.032
fsp_is_global_temporary,0.01,0.06,0.032
Query_term::child_count,0.02,0.04,0.032
bitmap_free,0.03,0.04,0.032
raii::Sentry<std::function<void,0.03,0.04,0.032
Item_func_between::functype,0.02,0.04,0.032
temptable::Table::indexes_insert,0.03,0.04,0.032
EstimateMaterializeCost,0.02,0.04,0.032
EVP_MD_CTX_clear_flags,0.02,0.04,0.032
MVCC::view_open,0.02,0.05,0.032
get_table_def_key,0.02,0.04,0.032
buf_LRU_free_page,0.02,0.04,0.032
cmpxchg_double_slab.isra.50,0.02,0.04,0.032
_IO_default_xsputn,0.02,0.04,0.032
check_grant_column,0.03,0.04,0.032
TTASEventMutex<GenericPolicy>::wait,0.02,0.04,0.032
malloc@plt,0.02,0.04,0.032
Query_block::find_common_table_expr,0.02,0.05,0.032
mutex_unlock,0.02,0.05,0.032
calculate_condition_filter,0.02,0.05,0.032
sel_cmp,0.01,0.04,0.032
Session_tracker::changed_any,0.03,0.04,0.032
Query_block::setup_join_cond,0.02,0.04,0.032
create_tmp_field,0.03,0.04,0.032
QEP_TAB::push_index_cond,0.02,0.04,0.032
ibuf_insert,0.02,0.04,0.032
DsMrr_impl::choose_mrr_impl,0.02,0.05,0.030000000000000006
ask_to_reprepare,0.02,0.05,0.030000000000000006
Query_block::setup_base_ref_items,0.02,0.04,0.030000000000000006
THD::pop_internal_handler,0.02,0.04,0.030000000000000006
sp_cache_enforce_limit,0.01,0.04,0.030000000000000006
